fecha,clae3,empresas
2010-01-01,275,42
2010-01-01,279,63
2010-01-01,281,108
2010-01-01,282,236
2010-01-01,291,11
2010-01-01,292,12
2010-01-01,293,194
2010-01-01,301,6
2010-01-01,302,-99
2010-01-01,303,-99
2010-01-01,309,-99
2010-01-01,310,32
2010-01-01,321,4
2010-01-01,322,6
2010-01-01,323,7
2010-01-01,329,51
2010-01-01,331,9
2010-01-01,351,6
2010-01-01,370,-99
2010-01-01,381,-99
2010-01-01,382,6
2010-01-01,410,11
2010-01-01,421,5
2010-01-01,422,7
2010-01-01,429,8
2010-01-01,431,-99
2010-01-01,432,7
2010-01-01,433,-99
2010-01-01,439,3
2010-01-01,451,8
2010-01-01,452,3
2010-01-01,453,41
2010-01-01,454,3
2010-01-01,461,60
2010-01-01,462,71
2010-01-01,463,170
2010-01-01,464,183
2010-01-01,465,122
2010-01-01,466,82
2010-01-01,469,106
2010-01-01,471,7
2010-01-01,472,7
2010-01-01,473,-99
2010-01-01,474,-99
2010-01-01,475,15
2010-01-01,476,13
2010-01-01,477,68
2010-01-01,478,-99
2010-01-01,479,-99
2010-01-01,491,3
2010-01-01,492,14
2010-01-01,493,-99
2010-01-01,501,-99
2010-01-01,502,-99
2010-01-01,511,3
2010-01-01,512,-99
2010-01-01,522,15
2010-01-01,523,51
2010-01-01,524,7
2010-01-01,561,5
2010-01-01,581,83
2010-01-01,591,15
2010-01-01,602,8
2010-01-01,612,-99
2010-01-01,619,-99
2010-01-01,620,25
2010-01-01,642,-99
2010-01-01,649,-99
2010-01-01,681,27
2010-01-01,682,-99
2010-01-01,691,-99
2010-01-01,702,34
2010-01-01,711,17
2010-01-01,721,3
2010-01-01,731,-99
2010-01-01,749,6
2010-01-01,750,-99
2010-01-01,771,-99
2010-01-01,773,9
2010-01-01,774,-99
2010-01-01,791,-99
2010-01-01,801,-99
2010-01-01,821,-99
2010-01-01,822,-99
2010-01-01,823,-99
2010-01-01,829,26
2010-01-01,851,-99
2010-01-01,854,-99
2010-01-01,862,-99
2010-01-01,863,3
2010-01-01,869,-99
2010-01-01,900,-99
2010-01-01,939,-99
2010-01-01,949,7
2010-01-01,951,-99
2010-01-01,960,8
2010-01-01,999,19
2010-02-01,11,65
2010-02-01,12,126
2010-02-01,13,19
2010-02-01,14,35
2010-02-01,16,10
2010-02-01,21,-99
2010-02-01,22,11
2010-02-01,31,34
2010-02-01,32,-99
2010-02-01,51,-99
2010-02-01,61,9
2010-02-01,62,3
2010-02-01,72,11
2010-02-01,81,14
2010-02-01,89,16
2010-02-01,91,27
2010-02-01,99,3
2010-02-01,101,110
2010-02-01,102,72
2010-02-01,103,86
2010-02-01,104,37
2010-02-01,105,31
2010-02-01,106,65
2010-02-01,107,175
2010-02-01,108,21
2010-02-01,109,7
2010-02-01,110,159
2010-02-01,120,8
2010-02-01,131,55
2010-02-01,139,68
2010-02-01,141,50
2010-02-01,142,4
2010-02-01,143,18
2010-02-01,151,61
2010-02-01,152,35
2010-02-01,161,22
2010-02-01,162,27
2010-02-01,170,81
2010-02-01,181,34
2010-02-01,182,-99
2010-02-01,191,4
2010-02-01,192,13
2010-02-01,201,73
2010-02-01,202,260
2010-02-01,203,3
2010-02-01,210,133
2010-02-01,221,56
2010-02-01,222,254
2010-02-01,231,20
2010-02-01,239,84
2010-02-01,241,41
2010-02-01,242,11
2010-02-01,243,30
2010-02-01,251,29
2010-02-01,252,3
2010-02-01,259,231
2010-02-01,261,10
2010-02-01,262,5
2010-02-01,263,7
2010-02-01,264,5
2010-02-01,265,39
2010-02-01,266,45
2010-02-01,267,-99
2010-02-01,271,39
2010-02-01,272,4
2010-02-01,273,19
2010-02-01,274,12
2010-02-01,275,46
2010-02-01,279,44
2010-02-01,281,100
2010-02-01,282,245
2010-02-01,291,12
2010-02-01,292,12
2010-02-01,293,194
2010-02-01,301,3
2010-02-01,302,3
2010-02-01,303,-99
2010-02-01,309,4
2010-02-01,310,36
2010-02-01,321,-99
2010-02-01,322,5
2010-02-01,323,8
2010-02-01,324,3
2010-02-01,329,54
2010-02-01,331,16
2010-02-01,332,3
2010-02-01,351,4
2010-02-01,370,-99
2010-02-01,382,4
2010-02-01,410,5
2010-02-01,421,-99
2010-02-01,422,6
2010-02-01,429,6
2010-02-01,432,6
2010-02-01,433,3
2010-02-01,439,4
2010-02-01,451,6
2010-02-01,452,-99
2010-02-01,453,40
2010-02-01,454,3
2010-02-01,461,64
2010-02-01,462,81
2010-02-01,463,177
2010-02-01,464,169
2010-02-01,465,124
2010-02-01,466,94
2010-02-01,469,98
2010-02-01,471,8
2010-02-01,472,5
2010-02-01,473,-99
2010-02-01,474,4
2010-02-01,475,9
2010-02-01,476,12
2010-02-01,477,66
2010-02-01,478,-99
2010-02-01,492,13
2010-02-01,493,-99
2010-02-01,501,3
2010-02-01,511,4
2010-02-01,522,12
2010-02-01,523,49
2010-02-01,524,6
2010-02-01,551,-99
2010-02-01,561,5
2010-02-01,581,59
2010-02-01,591,17
2010-02-01,602,6
2010-02-01,611,-99
2010-02-01,612,-99
2010-02-01,613,-99
2010-02-01,614,-99
2010-02-01,619,-99
2010-02-01,620,19
2010-02-01,649,-99
2010-02-01,681,36
2010-02-01,682,-99
2010-02-01,691,-99
2010-02-01,702,34
2010-02-01,711,19
2010-02-01,712,3
2010-02-01,721,7
2010-02-01,722,-99
2010-02-01,731,3
2010-02-01,749,4
2010-02-01,750,-99
2010-02-01,771,-99
2010-02-01,773,7
2010-02-01,774,-99
2010-02-01,791,-99
2010-02-01,821,-99
2010-02-01,822,-99
2010-02-01,823,-99
2010-02-01,829,29
2010-02-01,854,-99
2010-02-01,862,-99
2010-02-01,863,3
2010-02-01,869,5
2010-02-01,900,4
2010-02-01,931,-99
2010-02-01,939,-99
2010-02-01,941,-99
2010-02-01,949,8
2010-02-01,951,-99
2010-02-01,960,12
2010-02-01,999,17
2010-03-01,11,75
2010-03-01,12,117
2010-03-01,13,25
2010-03-01,14,40
2010-03-01,16,8
2010-03-01,17,-99
2010-03-01,21,-99
2010-03-01,22,11
2010-03-01,24,-99
2010-03-01,31,58
2010-03-01,32,-99
2010-03-01,51,-99
2010-03-01,61,12
2010-03-01,62,3
2010-03-01,72,11
2010-03-01,81,16
2010-03-01,89,22
2010-03-01,91,17
2010-03-01,99,4
2010-03-01,101,102
2010-03-01,102,68
2010-03-01,103,103
2010-03-01,104,37
2010-03-01,105,35
2010-03-01,106,66
2010-03-01,107,190
2010-03-01,108,26
2010-03-01,109,6
2010-03-01,110,160
2010-03-01,120,9
2010-03-01,131,61
2010-03-01,139,84
2010-03-01,141,70
2010-03-01,142,4
2010-03-01,143,25
2010-03-01,151,69
2010-03-01,152,44
2010-03-01,161,26
2010-03-01,162,27
2010-03-01,170,79
2010-03-01,181,43
2010-03-01,182,-99
2010-03-01,191,5
2010-03-01,192,14
2010-03-01,201,75
2010-03-01,202,260
2010-03-01,203,3
2010-03-01,210,144
2010-03-01,221,51
2010-03-01,222,287
2010-03-01,231,26
2010-03-01,239,88
2010-03-01,241,46
2010-03-01,242,11
2010-03-01,243,24
2010-03-01,251,28
2010-03-01,252,-99
2010-03-01,259,236
2010-03-01,261,5
2010-03-01,262,9
2010-03-01,263,11
2010-03-01,264,4
2010-03-01,265,37
2010-03-01,266,42
2010-03-01,267,3
2010-03-01,271,35
2010-03-01,272,6
2010-03-01,273,15
2010-03-01,274,17
2010-03-01,275,39
2010-03-01,279,50
2010-03-01,281,100
2010-03-01,282,278
2010-03-01,291,13
2010-03-01,292,17
2010-03-01,293,201
2010-03-01,301,4
2010-03-01,302,4
2010-03-01,303,5
2010-03-01,309,4
2010-03-01,310,37
2010-03-01,321,5
2010-03-01,322,7
2010-03-01,323,8
2010-03-01,324,3
2010-03-01,329,59
2010-03-01,331,14
2010-03-01,332,3
2010-03-01,351,5
2010-03-01,381,-99
2010-03-01,382,6
2010-03-01,410,8
2010-03-01,421,4
2010-03-01,422,6
2010-03-01,429,9
2010-03-01,431,-99
2010-03-01,432,9
2010-03-01,433,-99
2010-03-01,439,5
2010-03-01,451,4
2010-03-01,452,3
2010-03-01,453,37
2010-03-01,454,-99
2010-03-01,461,64
2010-03-01,462,82
2010-03-01,463,200
2010-03-01,464,200
2010-03-01,465,139
2010-03-01,466,83
2010-03-01,469,100
2010-03-01,471,9
2010-03-01,472,8
2010-03-01,473,3
2010-03-01,474,3
2010-03-01,475,12
2010-03-01,476,12
2010-03-01,477,67
2010-03-01,479,3
2010-03-01,491,-99
2010-03-01,492,16
2010-03-01,493,-99
2010-03-01,501,3
2010-03-01,502,-99
2010-03-01,511,-99
2010-03-01,512,-99
2010-03-01,522,16
2010-03-01,523,54
2010-03-01,524,7
2010-03-01,561,4
2010-03-01,581,68
2010-03-01,591,14
2010-03-01,602,8
2010-03-01,611,-99
2010-03-01,612,-99
2010-03-01,614,-99
2010-03-01,619,-99
2010-03-01,620,19
2010-03-01,642,-99
2010-03-01,649,-99
2010-03-01,681,29
2010-03-01,682,-99
2010-03-01,691,3
2010-03-01,692,-99
2010-03-01,702,30
2010-03-01,711,19
2010-03-01,721,8
2010-03-01,731,3
2010-03-01,749,4
2010-03-01,771,-99
2010-03-01,773,12
2010-03-01,774,-99
2010-03-01,791,-99
2010-03-01,801,-99
2010-03-01,821,4
2010-03-01,822,-99
2010-03-01,823,-99
2010-03-01,829,34
2010-03-01,851,-99
2010-03-01,853,-99
2010-03-01,854,-99
2010-03-01,862,-99
2010-03-01,863,3
2010-03-01,869,3
2010-03-01,900,4
2010-03-01,920,-99
2010-03-01,939,-99
2010-03-01,941,-99
2010-03-01,949,5
2010-03-01,951,-99
2010-03-01,960,9
2010-03-01,999,23
2010-04-01,11,76
2010-04-01,12,128
2010-04-01,13,24
2010-04-01,14,34
2010-04-01,16,8
2010-04-01,17,-99
2010-04-01,21,-99
2010-04-01,22,10
2010-04-01,31,41
2010-04-01,32,-99
2010-04-01,51,-99
2010-04-01,61,6
2010-04-01,62,3
2010-04-01,72,10
2010-04-01,81,17
2010-04-01,89,19
2010-04-01,91,26
2010-04-01,99,4
2010-04-01,101,103
2010-04-01,102,64
2010-04-01,103,108
2010-04-01,104,37
2010-04-01,105,33
2010-04-01,106,63
2010-04-01,107,179
2010-04-01,108,27
2010-04-01,109,5
2010-04-01,110,172
2010-04-01,120,9
2010-04-01,131,66
2010-04-01,139,78
2010-04-01,141,95
2010-04-01,142,3
2010-04-01,143,22
2010-04-01,151,68
2010-04-01,152,43
2010-04-01,161,28
2010-04-01,162,26
2010-04-01,170,84
2010-04-01,181,39
2010-04-01,182,-99
2010-04-01,191,4
2010-04-01,192,12
2010-04-01,201,67
2010-04-01,202,265
2010-04-01,203,3
2010-04-01,210,135
2010-04-01,221,54
2010-04-01,222,265
2010-04-01,231,26
2010-04-01,239,87
2010-04-01,241,47
2010-04-01,242,12
2010-04-01,243,30
2010-04-01,251,32
2010-04-01,252,-99
2010-04-01,259,256
2010-04-01,261,6
2010-04-01,262,8
2010-04-01,263,4
2010-04-01,264,7
2010-04-01,265,42
2010-04-01,266,49
2010-04-01,267,3
2010-04-01,271,37
2010-04-01,272,7
2010-04-01,273,23
2010-04-01,274,15
2010-04-01,275,48
2010-04-01,279,51
2010-04-01,281,119
2010-04-01,282,277
2010-04-01,291,12
2010-04-01,292,19
2010-04-01,293,209
2010-04-01,301,4
2010-04-01,302,-99
2010-04-01,309,5
2010-04-01,310,37
2010-04-01,321,5
2010-04-01,322,6
2010-04-01,323,10
2010-04-01,324,8
2010-04-01,329,56
2010-04-01,331,13
2010-04-01,332,-99
2010-04-01,351,6
2010-04-01,381,-99
2010-04-01,382,6
2010-04-01,410,10
2010-04-01,421,-99
2010-04-01,422,9
2010-04-01,429,6
2010-04-01,432,8
2010-04-01,433,-99
2010-04-01,439,4
2010-04-01,451,-99
2010-04-01,452,-99
2010-04-01,453,37
2010-04-01,454,5
2010-04-01,461,59
2010-04-01,462,80
2010-04-01,463,191
2010-04-01,464,193
2010-04-01,465,135
2010-04-01,466,97
2010-04-01,469,106
2010-04-01,471,10
2010-04-01,472,8
2010-04-01,473,-99
2010-04-01,474,-99
2010-04-01,475,15
2010-04-01,476,10
2010-04-01,477,73
2010-04-01,479,-99
2010-04-01,492,15
2010-04-01,493,-99
2010-04-01,501,4
2010-04-01,502,-99
2010-04-01,511,4
2010-04-01,512,-99
2010-04-01,522,13
2010-04-01,523,62
2010-04-01,524,11
2010-04-01,551,-99
2010-04-01,561,5
2010-04-01,581,61
2010-04-01,591,15
2010-04-01,602,4
2010-04-01,612,-99
2010-04-01,619,3
2010-04-01,620,19
2010-04-01,642,-99
2010-04-01,649,-99
2010-04-01,681,33
2010-04-01,682,3
2010-04-01,692,-99
2010-04-01,702,38
2010-04-01,711,27
2010-04-01,712,-99
2010-04-01,721,7
2010-04-01,722,-99
2010-04-01,731,-99
2010-04-01,749,5
2010-04-01,771,-99
2010-04-01,772,-99
2010-04-01,773,6
2010-04-01,774,-99
2010-04-01,791,3
2010-04-01,812,-99
2010-04-01,821,-99
2010-04-01,822,-99
2010-04-01,823,-99
2010-04-01,829,34
2010-04-01,851,-99
2010-04-01,854,-99
2010-04-01,863,-99
2010-04-01,869,-99
2010-04-01,900,4
2010-04-01,910,-99
2010-04-01,939,-99
2010-04-01,941,-99
2010-04-01,949,7
2010-04-01,951,-99
2010-04-01,960,11
2010-04-01,999,22
2010-05-01,11,77
2010-05-01,12,135
2010-05-01,13,23
2010-05-01,14,40
2010-05-01,16,7
2010-05-01,17,3
2010-05-01,21,-99
2010-05-01,22,10
2010-05-01,31,41
2010-05-01,32,-99
2010-05-01,51,-99
2010-05-01,61,10
2010-05-01,62,3
2010-05-01,72,10
2010-05-01,81,14
2010-05-01,89,18
2010-05-01,91,21
2010-05-01,99,-99
2010-05-01,101,105
2010-05-01,102,64
2010-05-01,103,106
2010-05-01,104,35
2010-05-01,105,30
2010-05-01,106,69
2010-05-01,107,184
2010-05-01,108,28
2010-05-01,109,8
2010-05-01,110,181
2010-05-01,120,9
2010-05-01,131,65
2010-05-01,139,83
2010-05-01,141,72
2010-05-01,142,4
2010-05-01,143,17
2010-05-01,151,70
2010-05-01,152,43
2010-05-01,161,26
2010-05-01,162,27
2010-05-01,170,85
2010-05-01,181,38
2010-05-01,182,-99
2010-05-01,191,3
2010-05-01,192,11
2010-05-01,201,77
2010-05-01,202,274
2010-05-01,203,-99
2010-05-01,210,139
2010-05-01,221,50
2010-05-01,222,294
2010-05-01,231,23
2010-05-01,239,90
2010-05-01,241,49
2010-05-01,242,13
2010-05-01,243,27
2010-05-01,251,31
2010-05-01,252,-99
2010-05-01,259,256
2010-05-01,261,-99
2010-05-01,262,6
2010-05-01,263,8
2010-05-01,264,7
2010-05-01,265,40
2010-05-01,266,44
2010-05-01,267,4
2010-05-01,271,37
2010-05-01,272,4
2010-05-01,273,24
2010-05-01,274,14
2010-05-01,275,47
2010-05-01,279,52
2010-05-01,281,117
2010-05-01,282,260
2010-05-01,291,11
2010-05-01,292,19
2010-05-01,293,212
2010-05-01,301,4
2010-05-01,302,-99
2010-05-01,303,-99
2010-05-01,309,4
2010-05-01,310,34
2010-05-01,321,4
2010-05-01,322,5
2010-05-01,323,8
2010-05-01,324,7
2010-05-01,329,55
2010-05-01,331,20
2010-05-01,332,4
2010-05-01,351,4
2010-05-01,352,-99
2010-05-01,382,6
2010-05-01,410,12
2010-05-01,421,3
2010-05-01,422,8
2010-05-01,429,10
2010-05-01,432,10
2010-05-01,439,3
2010-05-01,451,5
2010-05-01,452,4
2010-05-01,453,36
2010-05-01,461,61
2010-05-01,462,82
2010-05-01,463,185
2010-05-01,464,190
2010-05-01,465,121
2010-05-01,466,87
2010-05-01,469,114
2010-05-01,471,10
2010-05-01,472,4
2010-05-01,473,-99
2010-05-01,474,4
2010-05-01,475,11
2010-05-01,476,14
2010-05-01,477,75
2010-05-01,479,-99
2010-05-01,492,16
2010-05-01,493,-99
2010-05-01,511,3
2010-05-01,512,-99
2010-05-01,522,18
2010-05-01,523,60
2010-05-01,524,6
2010-05-01,530,-99
2010-05-01,561,5
2010-05-01,581,72
2010-05-01,591,14
2010-05-01,602,7
2010-05-01,612,-99
2010-05-01,619,4
2010-05-01,620,19
2010-05-01,631,-99
2010-05-01,649,-99
2010-05-01,681,31
2010-05-01,682,-99
2010-05-01,691,-99
2010-05-01,692,-99
2010-05-01,702,31
2010-05-01,711,21
2010-05-01,712,3
2010-05-01,721,-99
2010-05-01,731,-99
2010-05-01,749,5
2010-05-01,771,-99
2010-05-01,773,10
2010-05-01,774,-99
2010-05-01,791,-99
2010-05-01,801,-99
2010-05-01,813,-99
2010-05-01,821,-99
2010-05-01,822,-99
2010-05-01,823,-99
2010-05-01,829,27
2010-05-01,853,-99
2010-05-01,854,3
2010-05-01,863,5
2010-05-01,869,-99
2010-05-01,910,-99
2010-05-01,939,4
2010-05-01,941,-99
2010-05-01,949,9
2010-05-01,951,-99
2010-05-01,960,10
2010-05-01,999,27
2010-06-01,11,73
2010-06-01,12,129
2010-06-01,13,17
2010-06-01,14,38
2010-06-01,16,7
2010-06-01,21,4
2010-06-01,22,10
2010-06-01,31,44
2010-06-01,32,-99
2010-06-01,51,-99
2010-06-01,61,8
2010-06-01,62,3
2010-06-01,72,9
2010-06-01,81,18
2010-06-01,89,20
2010-06-01,91,26
2010-06-01,99,-99
2010-06-01,101,106
2010-06-01,102,68
2010-06-01,103,115
2010-06-01,104,33
2010-06-01,105,34
2010-06-01,106,66
2010-06-01,107,178
2010-06-01,108,24
2010-06-01,109,5
2010-06-01,110,175
2010-06-01,120,10
2010-06-01,131,60
2010-06-01,139,86
2010-06-01,141,79
2010-06-01,142,4
2010-06-01,143,20
2010-06-01,151,67
2010-06-01,152,42
2010-06-01,161,27
2010-06-01,162,28
2010-06-01,170,85
2010-06-01,181,43
2010-06-01,182,-99
2010-06-01,191,4
2010-06-01,192,10
2010-06-01,201,80
2010-06-01,202,278
2010-06-01,203,3
2010-06-01,210,148
2010-06-01,221,54
2010-06-01,222,277
2010-06-01,231,24
2010-06-01,239,85
2010-06-01,241,48
2010-06-01,242,11
2010-06-01,243,30
2010-06-01,251,33
2010-06-01,252,-99
2010-06-01,259,268
2010-06-01,261,5
2010-06-01,262,6
2010-06-01,263,11
2010-06-01,264,5
2010-06-01,265,41
2010-06-01,266,43
2010-06-01,267,5
2010-06-01,271,37
2010-06-01,272,7
2010-06-01,273,18
2010-06-01,274,18
2010-06-01,275,41
2010-06-01,279,52
2010-06-01,281,123
2010-06-01,282,277
2010-06-01,291,11
2010-06-01,292,15
2010-06-01,293,207
2010-06-01,301,6
2010-06-01,302,3
2010-06-01,303,-99
2010-06-01,309,6
2010-06-01,310,35
2010-06-01,321,4
2010-06-01,322,6
2010-06-01,323,9
2010-06-01,324,5
2010-06-01,329,62
2010-06-01,331,11
2010-06-01,332,-99
2010-06-01,351,-99
2010-06-01,381,-99
2010-06-01,382,5
2010-06-01,390,-99
2010-06-01,410,14
2010-06-01,421,4
2010-06-01,422,6
2010-06-01,429,6
2010-06-01,431,-99
2010-06-01,432,9
2010-06-01,439,4
2010-06-01,451,6
2010-06-01,452,3
2010-06-01,453,40
2010-06-01,454,-99
2010-06-01,461,62
2010-06-01,462,84
2010-06-01,463,187
2010-06-01,464,212
2010-06-01,465,132
2010-06-01,466,86
2010-06-01,469,124
2010-06-01,471,10
2010-06-01,472,10
2010-06-01,473,-99
2010-06-01,474,3
2010-06-01,475,12
2010-06-01,476,13
2010-06-01,477,65
2010-06-01,478,-99
2010-06-01,479,-99
2010-06-01,492,17
2010-06-01,493,-99
2010-06-01,501,3
2010-06-01,511,3
2010-06-01,522,14
2010-06-01,523,49
2010-06-01,524,5
2010-06-01,530,-99
2010-06-01,551,-99
2010-06-01,561,8
2010-06-01,562,-99
2010-06-01,581,92
2010-06-01,591,14
2010-06-01,602,3
2010-06-01,611,-99
2010-06-01,612,-99
2010-06-01,619,-99
2010-06-01,620,21
2010-06-01,642,-99
2010-06-01,649,-99
2010-06-01,681,26
2010-06-01,682,-99
2010-06-01,691,-99
2010-06-01,702,30
2010-06-01,711,25
2010-06-01,712,-99
2010-06-01,721,6
2010-06-01,731,4
2010-06-01,741,-99
2010-06-01,749,6
2010-06-01,750,-99
2010-06-01,771,-99
2010-06-01,773,10
2010-06-01,774,-99
2010-06-01,812,-99
2010-06-01,821,-99
2010-06-01,822,-99
2010-06-01,823,-99
2010-06-01,829,32
2010-06-01,851,-99
2010-06-01,853,-99
2010-06-01,854,-99
2010-06-01,863,-99
2010-06-01,869,4
2010-06-01,900,5
2010-06-01,910,-99
2010-06-01,939,-99
2010-06-01,941,-99
2010-06-01,949,7
2010-06-01,951,-99
2010-06-01,960,11
2010-06-01,999,20
2010-07-01,11,74
2010-07-01,12,113
2010-07-01,13,18
2010-07-01,14,32
2010-07-01,16,7
2010-07-01,21,3
2010-07-01,22,9
2010-07-01,31,37
2010-07-01,32,-99
2010-07-01,51,-99
2010-07-01,61,8
2010-07-01,62,3
2010-07-01,72,8
2010-07-01,81,17
2010-07-01,89,19
2010-07-01,91,25
2010-07-01,99,4
2010-07-01,101,98
2010-07-01,102,62
2010-07-01,103,99
2010-07-01,104,38
2010-07-01,105,31
2010-07-01,106,74
2010-07-01,107,184
2010-07-01,108,25
2010-07-01,109,6
2010-07-01,110,176
2010-07-01,120,9
2010-07-01,131,52
2010-07-01,139,78
2010-07-01,141,63
2010-07-01,143,15
2010-07-01,151,64
2010-07-01,152,36
2010-07-01,161,23
2010-07-01,162,23
2010-07-01,170,88
2010-07-01,181,39
2010-07-01,182,-99
2010-07-01,191,4
2010-07-01,192,12
2010-07-01,201,74
2010-07-01,202,257
2010-07-01,203,3
2010-07-01,210,145
2010-07-01,221,49
2010-07-01,222,288
2010-07-01,231,24
2010-07-01,239,94
2010-07-01,241,44
2010-07-01,242,12
2010-07-01,243,28
2010-07-01,251,28
2010-07-01,252,-99
2010-07-01,259,247
2010-07-01,261,6
2010-07-01,262,9
2010-07-01,263,8
2010-07-01,264,7
2010-07-01,265,42
2010-07-01,266,42
2010-07-01,267,5
2010-07-01,271,34
2010-07-01,272,9
2010-07-01,273,19
2010-07-01,274,20
2010-07-01,275,45
2010-07-01,279,49
2010-07-01,281,116
2010-07-01,282,272
2010-07-01,291,11
2010-07-01,292,17
2010-07-01,293,203
2010-07-01,301,6
2010-07-01,302,3
2010-07-01,303,4
2010-07-01,309,4
2010-07-01,310,41
2010-07-01,321,3
2010-07-01,322,5
2010-07-01,323,8
2010-07-01,324,7
2010-07-01,329,57
2010-07-01,331,17
2010-07-01,332,3
2010-07-01,351,-99
2010-07-01,381,-99
2010-07-01,382,5
2010-07-01,410,7
2010-07-01,421,4
2010-07-01,422,-99
2010-07-01,429,10
2010-07-01,432,7
2010-07-01,439,7
2010-07-01,451,5
2010-07-01,452,3
2010-07-01,453,40
2010-07-01,454,5
2010-07-01,461,60
2010-07-01,462,84
2010-07-01,463,189
2010-07-01,464,192
2010-07-01,465,132
2010-07-01,466,92
2010-07-01,469,104
2010-07-01,471,10
2010-07-01,472,11
2010-07-01,473,-99
2010-07-01,474,-99
2010-07-01,475,12
2010-07-01,476,15
2010-07-01,477,68
2010-07-01,479,-99
2010-07-01,492,12
2010-07-01,493,-99
2010-07-01,501,-99
2010-07-01,522,10
2010-07-01,523,53
2010-07-01,524,4
2010-07-01,551,-99
2010-07-01,561,6
2010-07-01,581,79
2010-07-01,591,17
2010-07-01,602,7
2010-07-01,612,-99
2010-07-01,619,-99
2010-07-01,620,21
2010-07-01,631,-99
2010-07-01,641,-99
2010-07-01,642,-99
2010-07-01,649,-99
2010-07-01,681,27
2010-07-01,682,-99
2010-07-01,691,-99
2010-07-01,692,-99
2010-07-01,702,37
2010-07-01,711,22
2010-07-01,721,-99
2010-07-01,731,4
2010-07-01,741,-99
2010-07-01,749,6
2010-07-01,750,-99
2010-07-01,771,-99
2010-07-01,773,10
2010-07-01,774,-99
2010-07-01,801,-99
2010-07-01,821,-99
2010-07-01,822,-99
2010-07-01,823,-99
2010-07-01,829,32
2010-07-01,851,-99
2010-07-01,853,-99
2010-07-01,854,-99
2010-07-01,863,-99
2010-07-01,869,3
2010-07-01,900,4
2010-07-01,939,3
2010-07-01,941,-99
2010-07-01,949,8
2010-07-01,951,-99
2010-07-01,952,-99
2010-07-01,960,9
2010-07-01,999,17
2010-08-01,11,62
2010-08-01,12,113
2010-08-01,13,25
2010-08-01,14,27
2010-08-01,16,9
2010-08-01,17,-99
2010-08-01,21,4
2010-08-01,22,9
2010-08-01,31,53
2010-08-01,32,-99
2010-08-01,51,-99
2010-08-01,61,8
2010-08-01,62,-99
2010-08-01,72,9
2010-08-01,81,18
2010-08-01,89,20
2010-08-01,91,24
2010-08-01,99,-99
2010-08-01,101,104
2010-08-01,102,62
2010-08-01,103,114
2010-08-01,104,41
2010-08-01,105,32
2010-08-01,106,70
2010-08-01,107,183
2010-08-01,108,28
2010-08-01,109,6
2010-08-01,110,169
2010-08-01,120,11
2010-08-01,131,60
2010-08-01,139,73
2010-08-01,141,58
2010-08-01,142,-99
2010-08-01,143,14
2010-08-01,151,71
2010-08-01,152,31
